Yearday  wnde(m/s)  wndn  swr  lwr  precip(mm)  starting Dec 8, 2014
368.749  -0.59   2.21    0.6  408.2  37.38 
368.791  -1.24   1.41    0.7  414.4  37.38 
368.833  -1.05   1.85    1.2  426.1  37.39 
368.874  -1.33   2.29    0.7  406.8  37.39 
368.916  -1.49   2.44    0.6  402.5  37.40 
368.958  -1.46   1.98    0.5  402.1  37.41 
368.999  -1.05   2.26    0.5  400.8  37.41 
369.041  -0.62   1.89   10.1  400.0  37.42 
369.083  -0.03   1.43  108.2  404.1  37.42 
369.124   0.09   1.77  246.6  404.9  37.35 
369.166   0.69   1.39  471.8  404.8  37.33 
369.208   1.22   1.02  624.6  404.2  37.29 
369.249   1.90   0.95  712.8  407.1  37.29 
369.291   2.01   1.01  720.7  409.8  37.29 
369.333   2.08  -0.17  530.4  423.4  37.29 
369.374   1.58  -1.81  204.5  429.8  40.31 
369.416   1.69  -1.61  313.6  404.5  40.55 
369.499   1.78  -3.31   17.7  397.9  40.56 
369.541   1.94  -3.45    0.5  394.7  40.63 
